rank,symbol,name,exchange,price,return_1d,return_5d,return_20d,volume_ratio_20d,price_vs_sma20,sma20_vs_sma50,distance_from_20d_high,rsi_14,price_as_of,price_momentum_score,market_cap,news_signal,news_count,headlines,news_urls,latest_news_utc,news_score,combined_score,signal,research_status,scan_status,history_coverage_ratio
11,ROIV,Roivant Sciences Ltd. - Common Shares,NASDAQ,41.47999954223633,0.187518,0.19746,0.159307,2.919916,0.145746,0.021941,0.0,65.67505,2026-09-08,78.386152,29961958331.546764,0.0,5,Top Midday Gainers | Roivant Sciences' Pulmovant Reports Positive Phase 2 Results for Mosliciguat in PH-ILD | Roivant Stock Surges on 'Robust' Data from Rare Lung Disease Candidate,https://finance.yahoo.com/markets/stocks/articles/top-midday-gainers-172747747.html | https://finance.yahoo.com/healthcare/articles/roivant-sciences-apos-pulmovant-reports-104005553.html | https://finance.yahoo.com/healthcare/articles/roivant-stock-surges-robust-data-131231228.html,2026-09-08T20:21:00+00:00,50.0,74.12823,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
12,CHA,"Chagee Holdings Limited - American Depositary Shares, each representing 1 Class A ordinary share",NASDAQ,12.59000015258789,0.07976,0.082545,0.233105,2.245544,0.160583,-0.021045,0.0,77.253214,2026-09-08,78.600218,2401710303.4481735,-0.1,5,WSJ Dollar Index Falls 0.08% to 94.91 | Newcore Gold Announces Appointment of Mr. Sulemanu Koney to its Board of Directors | Why Seeing China as a Normal Rising Power Misses the Point,https://finance.yahoo.com/m/cd849df6-bf9a-3056-8e18-d2d484682fd5/wsj-dollar-index-falls-0.08%25.html | https://finance.yahoo.com/markets/stocks/articles/newcore-gold-announces-appointment-mr-111500204.html | https://finance.yahoo.com/m/1ea418c8-7ea6-3e7d-8a1a-adb3ae21d422/why-seeing-china-as-a-normal.html,2026-09-08T21:29:00+00:00,48.0,74.010185,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
13,ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,30.079999923706055,0.052484,0.09781,0.193177,2.065592,0.087845,0.060132,0.0,59.453033,2026-09-08,78.572113,3625231544.085079,-0.1,5,ZIM Integrated Shipping Services Shares Increase After Hapag-Lloyd Points to Revised Takeover Offer | Zim Shares Soar -- Hapag-Lloyd Works With Israel on Takeover Changes | Zim Integrated Shipping Shares Rise as Hapag-Lloyd Revises Takeover Proposal,https://finance.yahoo.com/markets/stocks/articles/zim-integrated-shipping-services-shares-104048279.html | https://finance.yahoo.com/markets/stocks/articles/zim-shares-soar-hapag-lloyd-122953517.html | https://finance.yahoo.com/m/7001dc4f-f098-33aa-a2ee-5cb3b791cda1/zim-integrated-shipping.html,2026-09-08T12:29:53+00:00,48.0,73.986296,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
14,MLYS,"Mineralys Therapeutics, Inc. - Common Stock",NASDAQ,31.1200008392334,0.103155,0.21231,0.136596,2.579208,0.165303,-0.014004,0.0,69.694313,2026-09-08,77.812635,2751222335.3940105,0.1,5,Mineralys Therapeutics to Participate in the Wells Fargo 21st Annual Healthcare Conference | Mineralys (MLYS) Q2 2026 Earnings Call Transcript | Mineralys Therapeutics Inc (MLYS) (Q2 2026) Earnings Call Highlights: Strong Cash Position and ...,https://finance.yahoo.com/healthcare/articles/mineralys-therapeutics-participate-wells-fargo-120000347.html | https://finance.yahoo.com/m/3796076e-2039-373f-99fe-4a63549aa95b/mineralys-%28mlys%29-q2-2026.html | https://finance.yahoo.com/healthcare/articles/mineralys-therapeutics-inc-mlys-q2-050148420.html,2026-08-26T12:00:00+00:00,52.0,73.94074,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
15,SMTC,Semtech Corporation - Common Stock,NASDAQ,162.6199951171875,0.099601,0.223075,0.238821,1.451976,0.197183,0.020535,0.0,67.133746,2026-09-08,76.693503,15176612844.428467,0.4,5,4 Top-Performing Liquid Stocks to Enhance Portfolio Returns | 5 Top-Ranked Growth Stocks to Strengthen Your Portfolio in September | Is Semtech (SMTC) Undervalued After Record Revenue And Higher Guidance?,https://finance.yahoo.com/markets/stocks/articles/4-top-performing-liquid-stocks-122400378.html | https://finance.yahoo.com/markets/stocks/articles/5-top-ranked-growth-stocks-120900808.html | https://finance.yahoo.com/markets/stocks/articles/semtech-smtc-undervalued-record-revenue-070757689.html,2026-09-08T12:24:00+00:00,58.0,73.889477,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
16,SMR,NuScale Power Corporation Class A Common Stock,NYSE,11.180000305175781,0.152577,0.206041,0.217865,1.571343,0.175976,0.041566,0.0,71.452706,2026-09-08,77.301687,4588154981.200943,0.1,5,"ONE Nuclear Advances 1 GW SMR Project within its Louisiana Development Platform | NuScale Power Stock Broke Out in August. Is It a Buy? | NuScale Power Spikes 13%, Oklo Climbs 7%: Is the Nuclear Selloff Finally Exhausted?",https://finance.yahoo.com/energy/articles/one-nuclear-advances-1-gw-120000998.html | https://finance.yahoo.com/m/dcbfdf01-c639-369f-9714-263a556a6e67/nuscale-power-stock-broke-out.html | https://finance.yahoo.com/m/a1a063b3-7b1f-3502-8c1e-d324fa0aedc9/nuscale-power-spikes-13%25%2C.html,2026-09-08T17:28:27+00:00,52.0,73.506434,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
17,NRGV,"Energy Vault Holdings, Inc. Common Stock",NYSE,4.320000171661377,0.125,0.270588,0.293413,1.615029,0.158488,0.059857,0.0,62.641513,2026-09-08,77.164106,785546973.614831,0.0,5,Energy Vault acquires land for BESS project | Energy Vault Accelerates 125 MW / 1 GWh Stoney Creek BESS Toward Construction with Full Project Land Acquisition Milestone in Australia | Energy Vault’s 100 MW AI Infrastructure Project in Sardinia Receives Italian Government Designation as Project of Pre-Eminent National Strategic Interest,https://finance.yahoo.com/m/2c93d9c0-d829-3fda-8f00-71ef3fea9341/energy-vault-acquires-land.html | https://finance.yahoo.com/energy/articles/energy-vault-accelerates-125-mw-144000605.html | https://finance.yahoo.com/energy/articles/energy-vault-100-mw-ai-170700417.html,2026-09-04T14:00:00+00:00,50.0,73.08949,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
18,GPRK,Geopark Ltd Common Shares,NYSE,11.949999809265137,0.033737,0.086364,0.240104,5.356506,0.17363,0.034236,0.0,86.324313,2026-09-08,77.148822,775504235.9721174,0.0,5,GeoPark’s Venezuela Deal: Massive Opportunity or Risky Bet? | GeoPark Enters Venezuela via Gilinski Partnership | GeoPark Enters Venezuela Through Acquisition of Heavy-Oil Asset,https://finance.yahoo.com/energy/articles/geopark-venezuela-deal-massive-opportunity-231758960.html | https://finance.yahoo.com/energy/articles/geopark-enters-venezuela-via-gilinski-170544093.html | https://finance.yahoo.com/energy/articles/geopark-enters-venezuela-acquisition-heavy-082732823.html,2026-09-07T23:17:58+00:00,50.0,73.076499,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
19,SECZ,Securitize Corp. Common Stock,NYSE,8.25,0.11186,0.27709,0.192197,1.414259,0.257334,,0.0,77.188938,2026-09-08,76.897127,1346941901.25,0.0,5,Needham Initiates Securitize at Buy With $11 Price Target | Securitize (SECZ) Ties Sports Team Tokens To Dubai Push In Digital Assets | Securitize (SECZ) Looks Pricey After Dubai MoU And An 18x P S Multiple,https://finance.yahoo.com/markets/stocks/articles/needham-initiates-securitize-buy-11-100204014.html | https://finance.yahoo.com/markets/crypto/articles/securitize-secz-ties-sports-team-061923418.html | https://finance.yahoo.com/markets/stocks/articles/securitize-secz-looks-pricey-dubai-090621227.html,2026-09-08T10:02:04+00:00,50.0,72.862558,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
20,CIG.C,Comp En De Mn Cemig ADS American Depositary Receipts,NYSE,3.4100000858306885,0.039634,0.094703,0.13289,2.752017,0.123201,-0.0205,0.0,82.248515,2026-09-08,76.860528,9754925466.564295,0.0,0,,,,50.0,72.831449,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9998150545589051
